diamond 17 基本站点信息  632
54429 4012 11757 55.7 6 1 遵化                    
54436 4024 11857 228.5 6 1 青龙                   
54454 4021 12021 16.3 6 1 绥中                    
54471 4040 12216 4.3 6 1 营口                     
54493 4043 12447 261.5 6 1 宽甸                   
54497 4003 12420 13.9 6 1 丹东                    
54511 3956 11617 54.7 6 1 北京                    
54518 3907 11623 10.6 6 1 坝县                    
54527 3905 11704 3.8 6 1 天津                     
54534 3940 11809 28.6 6 1 唐山                    
54539 3925 11854 12.0 6 1 乐亭                    
54563 3938 12201 119.8 6 1 瓦房店                 
54587 3904 12313 66.4 6 1 海洋岛                  
54952 3553 12051 42.8 6 1 朝连岛                  
54602 3851 11531 18.9 6 1 保定                    
54616 3820 11650 10.8 6 1 沧州                    
54618 3802 11617 14.5 6 1 泊头                    
54624 3822 11721 7.3 6 1 黄骅                     
54662 3854 12138 97.3 6 1 大连                    
54705 3722 11523 28.6 6 1 南宫                    
54714 3726 11619 22.7 6 1 德州                    
54715 3720 11634 19.6 6 1 陵县                    
54725 3730 11732 12.2 6 1 惠民县                  
54736 3726 11840 8.8 6 1 羊角沟                   
54751 3756 12043 43.0 6 1 长岛                    
54753 3737 12019 4.8 6 1 龙口                     
54774 3728 12208 61.3 6 1 威海                    
54776 3724 12241 47.5 6 1 成山头                  
54808 3602 11535 47.0 6 1 朝城                    
54823 3641 11659 57.8 6 1 济南                    
54824 3638 11757 93.7 6 1 淄川                    
54826 3615 11706 1536.5 6 1 泰山                  
54830 3650 11800 34.5 6 1 淄博                    
54836 3611 11809 301.6 6 1 沂源                   
54843 3646 11911 19.3 6 1 潍坊                    
54852 3658 12044 3.6 6 1 莱阳                     
54857 3604 12020 77.2 6 1 青岛                    
54863 3646 12110 63.9 6 1 海阳                    
54868 3616 12123 68.4 6 1 千里岩                  
54906 3515 11526 50.8 6 1 菏泽                    
54909 3504 11535 50.0 6 1 定陶                    
54916 3534 11651 53.0 6 1 兖州                    
54936 3535 11850 108.6 6 1 莒县                    
54938 3503 11821 86.5 6 1 临沂                    
54945 3523 11932 22.8 6 1 日照                    
55228 3230 8005 4279.3 6 1 狮泉河                 
55248 3209 8425 4416.1 6 1 改则                   
55279 3122 9001 4701.0 6 1 班戈                   
55294 3221 9106 4801.0 6 1 安多                   
